Destination Port,Flow Duration,Total Fwd Packets,Total Length of Fwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,PSH Flag Count,ACK Flag Count,Average Packet Size,Subflow Fwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Max,Active Min,Idle Mean,Idle Max,Idle Min,Attack Type
80,36700,3,26,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,316811.9891,190.7356948,6116.666667,9548.704533,23092,108,13068,6534.0,8011.519831,12199,869,36592,12197.33333,11382.95855,23092,382,72,92,81.74386921,108.9918256,0,8760,1453.375,3113.952607,9696700.839,0,1,0,1661.0,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
53,48227,1,52,52,52,52.0,0.0,113,113,113.0,0.0,3421.3200074647,41.470545545,48227.0,0.0,48227,48227,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,20.7352727725,20.7352727725,52,113,72.3333333333,35.2183664206,1240.3333333333,0,0,0,108.5,52,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
80,83872235,5,381,369,0,76.2,163.7076663,5792,0,1656.428571,2119.480114,142.7886117,0.143074761,7624748.636,25200000.0,83700000,34,83700000,20900000.0,41900000.0,83700000,937,83900000,14000000.0,34200000.0,83700000,92,144,232,0.059614484,0.083460277,0,5792,921.6923077,1713.962679,2937668.064,1,0,0,998.5,381,0,235,2,20,11984.0,11984,11984,83700000.0,83700000,83700000,DoS
443,6063435,11,354,197,0,32.18181818,66.52340668,1448,0,648.0,690.3589129,913.343674,3.133537343,336857.5,1328935.962,5659822,4,6063435,606343.5,1776316.346,5659822,4,273797,39113.85714,47160.46043,94273,48,360,264,1.814153199,1.319384144,0,1448,276.9,524.0316282,274609.1474,0,1,0,291.4736842,354,29200,4703,3,32,403609.0,403609,403609,5659822.0,5659822,5659822,Normal Traffic
5859,45,1,0,0,0,0.0,0.0,6,6,6.0,0.0,133333.3333,44444.44444,45.0,0.0,45,45,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,22222.22222,22222.22222,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,Port Scanning
62450,91,1,6,6,6,6.0,0.0,6,6,6.0,0.0,131868.1319,21978.02198,91.0,0.0,91,91,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,10989.01099,10989.01099,6,6,6.0,0.0,0.0,0,0,1,9.0,6,224,254,0,20,0.0,0,0,0.0,0,0,Normal Traffic
53,202,2,60,30,30,30.0,0.0,160,160,160.0,0.0,1881188.119,19801.9802,67.33333333,110.5637071,195,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,64,64,9900.990099,9900.990099,30,160,82.0,71.20393248,5070.0,0,0,0,102.5,60,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
80,55248939,8,437,431,0,54.625,152.0788682,1773,0,197.0,591.0,40.00076816,0.307698217,3453058.688,4716149.433,10000000,97,50300000,7182901.857,4867713.379,10000000,37717,55200000,6901386.0,4588813.611,10000000,835,160,252,0.144799161,0.162899056,0,1773,122.8333333,424.10546,179865.4412,0,0,1,130.0588235,437,256,1080,6,20,55304.0,114707,36727,10000000.0,10000000,9999737,Normal Traffic
80,15701752,9,1030,515,0,114.4444444,227.0936542,443,0,147.6666667,226.8415012,122.0245995,0.955307408,1121553.714,2881245.294,9960037,45,15700000,1962719.0,3701351.707,9960037,141,10500000,2092492.6,4484472.147,10100000,1159,296,200,0.573184445,0.382122963,0,515,119.75,214.3403835,45941.8,0,1,0,127.7333333,1030,29200,16384,2,32,502282.0,502282,502282,9960037.0,9960037,9960037,Normal Traffic
53,49789,2,82,41,41,41.0,0.0,69,69,69.0,0.0,4418.646689,80.33903071,16596.33333,28739.63038,49782,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,40,40,40.16951535,40.16951535,41,69,52.2,15.33623161,235.2,0,0,0,65.25,82,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53,214,2,58,29,29,29.0,0.0,74,74,74.0,0.0,962616.8224,18691.58879,71.33333333,116.6247544,206,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,64,64,9345.794393,9345.794393,29,74,47.0,24.64751509,607.5,0,0,0,58.75,58,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
53,33968,1,46,46,46,46.0,0.0,186,186,186.0,0.0,6829.9576071597,58.8789448893,33968.0,0.0,33968,33968,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,29.4394724447,29.4394724447,46,186,92.6666666667,80.8290376865,6533.3333333333,0,0,0,139.0,46,-1,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
53,62061,1,55,55,55,55.0,0.0,71,71,71.0,0.0,2030.26055,32.22635794,62061.0,0.0,62061,62061,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,32,16.11317897,16.11317897,55,71,60.33333333,9.237604307,85.33333333,0,0,0,90.5,55,-1,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
443,138530,10,740,501,0,74.0,156.6680851,229,0,73.4,105.5310380883,7991.0488702808,108.2797949903,9895.0,17268.5510059806,42454,3,138530,15392.2222222222,20703.360867126,43216,3,89318,22329.5,23677.2659668862,42845,429,332,168,72.1865299935,36.0932649968,0,501,69.1875,134.3027518954,18037.2291666667,0,1,0,73.8,740,65535,65,5,32,0.0,0,0,0.0,0,0,Normal Traffic
9200,81,1,0,0,0,0.0,0.0,6,6,6.0,0.0,74074.07407,24691.35802,81.0,0.0,81,81,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,12345.67901,12345.67901,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,Port Scanning
58701,161,3,43,31,6,14.3333333333,14.4337567297,6,6,6.0,0.0,304347.826086956,24844.7204968944,53.6666666667,43.0851869363,81,4,161,80.5,108.1873375215,157,4,0,0.0,0.0,0,0,60,20,18633.5403726708,6211.1801242236,6,31,11.0,11.1803398875,125.0,0,0,1,13.75,43,946,0,2,20,0.0,0,0,0.0,0,0,Normal Traffic
53,209,2,72,36,36,36.0,0.0,52,52,52.0,0.0,842105.263157895,19138.7559808612,69.6666666667,81.40229317,160,2,2,2.0,0.0,2,2,47,47.0,0.0,47,47,80,64,9569.3779904306,9569.3779904306,36,52,42.4,8.7635609201,76.8,0,0,0,53.0,72,-1,-1,1,40,0.0,0,0,0.0,0,0,Normal Traffic
30953,2471838,1,6,6,6,6.0,0.0,6,6,6.0,0.0,16.99140478,2.831900796,411973.0,996488.6903,2445999,0,0,0.0,0.0,0,0,2464923,492984.6,1091794.643,2445999,0,20,120,0.404557257,2.42734354,6,6,6.0,0.0,0.0,0,0,1,6.857142857,6,229,0,0,20,0.0,0,0,0.0,0,0,Normal Traffic
53,112657,2,80,40,40,40.0,0.0,177,177,177.0,0.0,3852.401537,35.50600495,37552.33333,65036.4871,112650,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,64,40,17.75300248,17.75300248,40,177,94.8,75.03799038,5630.7,0,0,0,118.5,80,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
53,9743592,2,126,77,49,63.0,19.79898987,159,105,132.0,38.18376618,40.02630652,0.410526221,3247864.0,5583182.052,9694708,491,9695199,9695199.0,0.0,9695199,9695199,9743101,9743101.0,0.0,9743101,9743101,76,64,0.20526311,0.20526311,49,159,93.4,41.67493251,1736.8,0,0,0,116.75,126,-1,-1,1,32,491.0,491,491,9694708.0,9694708,9694708,Normal Traffic
53,230,2,60,30,30,30.0,0.0,132,132,132.0,0.0,1408695.652,17391.30435,76.66666667,49.66219219,134,47,47,47.0,0.0,47,47,49,49.0,0.0,49,49,40,40,8695.652174,8695.652174,30,132,70.8,55.86770087,3121.2,0,0,0,88.5,60,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53,30517,1,49,49,49,49.0,0.0,77,77,77.0,0.0,4128.8462168627,65.5372415375,30517.0,0.0,30517,30517,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,20,32.7686207688,32.7686207688,49,77,58.3333333333,16.1658075373,261.3333333333,0,0,0,87.5,49,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
52722,38,1,6,6,6,6.0,0.0,6,6,6.0,0.0,315789.4737,52631.57895,38.0,0.0,38,38,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,26315.78947,26315.78947,6,6,6.0,0.0,0.0,0,0,1,9.0,6,946,1022,0,20,0.0,0,0,0.0,0,0,Normal Traffic
53,166,2,72,36,36,36.0,0.0,86,86,86.0,0.0,1469879.51807229,24096.3855421687,55.3333333333,89.779359172,159,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,64,64,12048.1927710843,12048.1927710843,36,86,56.0,27.3861278753,750.0,0,0,0,70.0,72,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
53,938,2,104,52,52,52.0,0.0,112,112,112.0,0.0,349680.1706,4264.392324,312.6666667,536.3584001,932,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,64,64,2132.196162,2132.196162,52,112,76.0,32.86335345,1080.0,0,0,0,95.0,104,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
80,420876,4,307,295,0,76.75,145.5274888,459,0,117.75,227.5175817,1848.525456,19.00797385,60125.14286,45887.59052,121021,80,299855,99951.66667,53217.09335,160634,61226,359730,119910.0,110698.0772,218970,420,92,92,9.503986923,9.503986923,0,459,86.44444444,169.7778778,28824.52778,0,1,0,97.25,307,8192,946,3,20,0.0,0,0,0.0,0,0,Normal Traffic
80,8046774,4,24,6,6,6.0,0.0,0,0,0.0,0.0,2.982561707,0.497093618,2682258.0,4644951.528,8045786,4,8046774,2682258.0,4644951.528,8045786,4,0,0.0,0.0,0,0,80,0,0.497093618,0.0,6,6,6.0,0.0,0.0,0,0,1,7.5,24,256,-1,3,20,988.0,988,988,8045786.0,8045786,8045786,DDoS
443,5635815,9,367,210,0,40.77777778,75.80530618,1448,0,618.3333333,674.5504182,723.4091254,2.661549394,402558.2143,1463707.037,5487766,3,5635815,704476.875,1932914.85,5487766,3,75698,15139.6,19666.57911,41085,49,296,200,1.596929637,1.064619758,0,1448,254.8125,489.2970766,239411.6292,0,1,0,271.8,367,29200,118,3,32,148046.0,148046,148046,5487766.0,5487766,5487766,Normal Traffic
50480,1,2,37,37,0,18.5,26.1629509039,0,0,0.0,0.0,37000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,64,0,2000000.0,0.0,0,37,24.6666666667,21.36195996,456.3333333333,0,0,1,37.0,37,61,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,208,2,64,32,32,32.0,0.0,102,102,102.0,0.0,1288461.538,19230.76923,69.33333333,116.6290416,204,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,40,40,9615.384615,9615.384615,32,102,60.0,38.34057903,1470.0,0,0,0,75.0,64,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
123,67000197,4,192,48,48,48.0,0.0,48,48,48.0,0.0,5.731326432,0.119402634,9571456.714,25300000.0,67000000,3,67000000,22300000.0,38700000.0,67000000,3,67000000,22300000.0,38700000.0,67000000,48,128,128,0.059701317,0.059701317,48,48,48.0,0.0,0.0,0,0,0,54.0,192,-1,-1,3,32,195.0,195,195,67000000.0,67000000,67000000,Normal Traffic
80,98758705,7,332,326,0,47.42857143,122.858804,5792,0,1932.5,2181.008184,120.7691008,0.131633966,8229892.083,28500000.0,98600000,1,98600000,16400000.0,40200000.0,98600000,1,164419,32883.8,66851.75743,152115,45,220,200,0.070879828,0.060754138,0,5792,851.9285714,1667.256635,2779744.687,0,0,1,917.4615385,332,251,235,2,20,2000.0,2000,2000,98600000.0,98600000,98600000,DoS
3261,58,1,0,0,0,0.0,0.0,6,6,6.0,0.0,103448.2759,34482.75862,58.0,0.0,58,58,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,17241.37931,17241.37931,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,Port Scanning
80,5107711,3,12,6,0,4.0,3.464101615,0,0,0.0,0.0,2.349388992,0.783129664,1702570.333,2866365.548,5011903,56,5107711,2553855.5,3476204.111,5011903,95808,0,0.0,0.0,0,0,72,32,0.587347248,0.195782416,0,6,2.4,3.286335345,10.8,0,1,0,3.0,12,8192,14600,2,20,0.0,0,0,0.0,0,0,Normal Traffic
80,1773,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1128.031585,1773.0,0.0,1773,1773,1773,1773.0,0.0,1773,1773,0,0.0,0.0,0,0,40,0,1128.031585,0.0,0,0,0.0,0.0,0.0,0,0,1,0.0,0,30084,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
80,82239035,9,62,20,0,6.888888889,5.30199124,4380,0,1657.285714,1561.969346,141.8182983,0.194554812,5482602.333,19600000.0,76000000,1,82000000,10300000.0,26600000.0,76000000,1,224125,37354.16667,89569.20927,220173,100,192,152,0.109437082,0.08511773,0,4380,686.4117647,1271.210302,1615975.632,0,0,1,729.3125,62,256,229,7,20,2000.0,2000,2000,41000000.0,76000000,6025862,DDoS
443,5718173,9,362,205,0,40.22222222,74.41568682,2045,0,866.5,887.3627781,972.5134234,2.623215492,408440.9286,1487681.613,5576954,5,5718173,714771.625,1964788.12,5576954,20,67108,13421.6,17172.63801,34188,48,296,200,1.573929295,1.049286197,0,2045,347.5625,661.7181645,437870.9292,0,1,0,370.7333333,362,29200,118,3,32,141199.0,141199,141199,5576954.0,5576954,5576954,Normal Traffic
443,23542484,5,31,31,0,6.2,13.86362146,0,0,0.0,0.0,1.316768443,0.339811211,3363212.0,4741536.994,10100000,19,23500000,5885621.0,5181113.493,10200000,19,20500000,10200000.0,198.6970055,10200000,10200000,160,96,0.212382007,0.127429204,0,31,3.444444444,10.33333333,106.7777778,0,0,1,3.875,31,43176,7133,1,32,108173.0,108251,108095,10100000.0,10100000,10100000,Normal Traffic
53,49270,2,72,36,36,36.0,0.0,92,92,92.0,0.0,5195.8595494216,81.1853054597,16423.3333333333,28405.3542898752,49223,0,0,0.0,0.0,0,0,47,47.0,0.0,47,47,40,40,40.5926527299,40.5926527299,36,92,58.4,30.6724632203,940.8,0,0,0,73.0,72,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53,24537,2,88,44,44,44.0,0.0,92,92,92.0,0.0,11085.29975,163.019114,8179.0,14081.57307,24439,49,49,49.0,0.0,49,49,49,49.0,0.0,49,49,40,40,81.509557,81.509557,44,92,63.2,26.29068276,691.2,0,0,0,79.0,88,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53,122294,2,58,29,29,29.0,0.0,112,112,112.0,0.0,2305.918524,32.70806417,40764.66667,70600.41164,122287,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,64,80,16.35403209,16.35403209,29,112,62.2,45.46097227,2066.7,0,0,0,77.75,58,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
443,116595972,14,808,231,0,57.71428571,80.4328947,1460,0,322.7142857,542.7881622,45.67910802,0.240145517,4318369.333,15500000.0,58400000,3,117000000,8968920.923,21800000.0,58400000,18,117000000,8964134.231,21900000.0,58400000,3,292,292,0.120072759,0.120072759,0,1460,183.6551724,398.2398125,158594.9483,0,1,0,190.2142857,808,8192,32,7,20,93602.0,121897,65307,58200000.0,58400000,58000000,Normal Traffic
80,680166,3,26,20,0,8.666666667,10.26320288,7300,0,1934.5,2863.744245,17103.17775,13.23206394,85020.75,239614.5309,678036,64,997,498.5,614.4757929,933,64,680040,136008.0,303003.1379,678036,66,72,132,4.410687979,8.821375958,0,7300,1163.3,2355.293426,5547407.122,0,1,0,1292.555556,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
59727,80,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,25000.0,80.0,0.0,80,80,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,12500.0,12500.0,0,0,0.0,0.0,0.0,0,0,1,0.0,0,357,32832,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,30539,2,78,39,39,39.0,0.0,98,98,98.0,0.0,8972.1339925996,130.9800582861,10179.6666666667,17626.5037183593,30533,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,64,64,65.4900291431,65.4900291431,39,98,62.6,32.3156308928,1044.3,0,0,0,78.25,78,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
80,801543,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3.742781111,400771.5,511260.1231,762287,39256,801543,400771.5,511260.1231,762287,39256,0,0.0,0.0,0,0,96,0,3.742781111,0.0,0,0,0.0,0.0,0.0,0,0,1,0.0,0,242,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
54411,89,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,22471.9101123596,89.0,0.0,89,89,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,11235.9550561798,11235.9550561798,0,0,0.0,0.0,0.0,0,0,1,0.0,0,110,33304,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,523,1,48,48,48,48.0,0.0,108,108,108.0,0.0,298279.1587,3824.091778,523.0,0.0,523,523,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,1912.045889,1912.045889,48,108,68.0,34.64101615,1200.0,0,0,0,102.0,48,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,78528,4,168,42,42,42.0,0.0,95,95,95.0,0.0,4558.883456,76.40586797,15705.6,21700.37108,43386,1,35139,11713.0,20285.77906,35137,1,3,3.0,0.0,3,3,80,40,50.93724531,25.46862266,42,95,57.14285714,25.86135193,668.8095238,0,0,0,66.66666667,168,-1,-1,3,20,0.0,0,0,0.0,0,0,Normal Traffic
80,193,2,12,6,6,6.0,0.0,0,0,0.0,0.0,62176.1658,10362.6943,193.0,0.0,193,193,193,193.0,0.0,193,193,0,0.0,0.0,0,0,40,0,10362.6943,0.0,6,6,6.0,0.0,0.0,0,0,1,9.0,12,254,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
54880,3,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,40,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,1,0.0,0,131,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
80,99517777,6,329,329,0,54.83333333,134.3136876,5792,0,1932.5,2181.008184,119.8177889,0.120581472,9047070.636,30000000.0,99400000,3,99400000,19900000.0,44400000.0,99400000,3,146526,29305.2,59922.93707,136223,48,200,200,0.060290736,0.060290736,0,5792,917.2307692,1716.646496,2946875.192,0,0,1,993.6666667,329,274,235,1,32,997.0,997,997,99400000.0,99400000,99400000,DoS
53,53257,1,51,51,51,51.0,0.0,112,112,112.0,0.0,3060.630527,37.5537488,53257.0,0.0,53257,53257,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,18.7768744,18.7768744,51,112,71.33333333,35.21836642,1240.333333,0,0,0,107.0,51,-1,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
56539,49,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,40816.32653,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,20408.16327,20408.16327,0,0,0.0,0.0,0.0,0,0,1,0.0,0,191,253,0,20,0.0,0,0,0.0,0,0,Normal Traffic
443,117914940,19,1335,466,0,70.26315789,117.6732019,1418,0,405.35,552.427397,80.07467078,0.330746893,3103024.737,13300000.0,58900000,1,118000000,6550830.0,19000000.0,59000000,22,118000000,6204124.474,18500000.0,58900000,1,616,648,0.161133102,0.169613791,0,1418,236.05,429.6325174,184584.1,0,1,0,242.1025641,1335,29200,365,10,32,176487.5,274840,78135,58800000.0,58900000,58600000,Normal Traffic
53,31406,2,86,43,43,43.0,0.0,98,98,98.0,0.0,8979.175954,127.3641979,10468.66667,18088.97466,31356,3,3,3.0,0.0,3,3,47,47.0,0.0,47,47,40,64,63.68209896,63.68209896,43,98,65.0,30.12474066,907.5,0,0,0,81.25,86,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
58963,123,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,16260.1626,123.0,0.0,123,123,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,8130.081301,8130.081301,0,0,0.0,0.0,0.0,0,0,1,0.0,0,349,32832,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,31922,2,66,33,33,33.0,0.0,81,81,81.0,0.0,7142.409623,125.305432,10640.66667,18424.97914,31916,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,40,40,62.652716,62.652716,33,81,52.2,26.29068276,691.2,0,0,0,65.25,66,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
80,99329748,6,366,366,0,61.0,149.4188743,4344,0,1932.5,1754.831473,120.417098,0.12080973,9029977.091,29900000.0,99100000,0,99200000,19800000.0,44300000.0,99100000,0,187480,37496.0,76566.59151,174089,14,200,200,0.060404865,0.060404865,0,4344,920.0769231,1498.14944,2244451.744,0,0,1,996.75,366,251,235,1,32,2.0,2,2,99100000.0,99100000,99100000,DoS
52254,42,1,6,6,6,6.0,0.0,6,6,6.0,0.0,285714.2857,47619.04762,42.0,0.0,42,42,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,23809.52381,23809.52381,6,6,6.0,0.0,0.0,0,0,1,9.0,6,913,256,0,20,0.0,0,0,0.0,0,0,Normal Traffic
5900,143,1,2,2,2,2.0,0.0,6,6,6.0,0.0,55944.05594,13986.01399,143.0,0.0,143,143,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,6993.006993,6993.006993,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,Port Scanning
53,518,1,50,50,50,50.0,0.0,119,119,119.0,0.0,326254.8263,3861.003861,518.0,0.0,518,518,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,1930.501931,1930.501931,50,119,73.0,39.83716857,1587.0,0,0,0,109.5,50,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,47487,2,68,34,34,34.0,0.0,214,214,214.0,0.0,10444.96388,84.23357972,15829.0,27411.43608,47481,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,64,40,42.11678986,42.11678986,34,214,106.0,98.59006035,9720.0,0,0,0,132.5,68,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
80,5050877,3,12,6,0,4.0,3.464101615,0,0,0.0,0.0,2.37582503,0.791941677,1683625.667,2895280.712,5026779,18,5050877,2525438.5,3537429.659,5026779,24098,0,0.0,0.0,0,0,72,32,0.593956257,0.197985419,0,6,2.4,3.286335345,10.8,0,1,0,3.0,12,8192,65535,2,20,0.0,0,0,0.0,0,0,Normal Traffic
80,82990177,9,311,311,0,34.55555556,103.6666667,5792,0,1932.5,2181.008184,143.4627619,0.180744283,5927869.786,22100000.0,82800000,0,82900000,10400000.0,29300000.0,82800000,0,150419,30083.8,60631.66501,138154,45,296,200,0.10844657,0.072297713,0,5792,744.125,1579.630542,2495232.65,0,0,1,793.7333333,311,251,235,1,32,1034.0,1034,1034,82800000.0,82800000,82800000,DoS
53,17801804,2,114,64,50,57.0,9.8994949366,130,82,106.0,33.941125497,18.3127507751,0.2246963285,5933934.66666667,10225082.5575667,17740843,30357,17771447,17771447.0,0.0,17771447,17771447,17771200,17771200.0,0.0,17771200,17771200,64,64,0.1123481643,0.1123481643,50,130,78.0,31.2089730687,974.0,0,0,0,97.5,114,-1,-1,1,32,30604.0,30604,30604,17740843.0,17740843,17740843,Normal Traffic
53,285,2,64,32,32,32.0,0.0,98,98,98.0,0.0,912280.7018,14035.08772,95.0,79.67433715,187,49,49,49.0,0.0,49,49,49,49.0,0.0,49,49,40,40,7017.54386,7017.54386,32,98,58.4,36.1496888,1306.8,0,0,0,73.0,64,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53,50604,1,54,54,54,54.0,0.0,70,70,70.0,0.0,2450.399178,39.52256739,50604.0,0.0,50604,50604,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,19.76128369,19.76128369,54,70,59.33333333,9.237604307,85.33333333,0,0,0,89.0,54,-1,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
25735,71,1,2,2,2,2.0,0.0,6,6,6.0,0.0,112676.0563,28169.01408,71.0,0.0,71,71,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,14084.50704,14084.50704,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,Port Scanning
53,167,2,90,45,45,45.0,0.0,109,109,109.0,0.0,1844311.377,23952.09581,55.66666667,90.35670054,160,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,40,40,11976.0479,11976.0479,45,109,70.6,35.05424368,1228.8,0,0,0,88.25,90,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
37738,54,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,37037.03704,54.0,0.0,54,54,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,18518.51852,18518.51852,0,0,0.0,0.0,0.0,0,0,1,0.0,0,349,252,0,32,0.0,0,0,0.0,0,0,Normal Traffic
443,90,1,6,6,6,6.0,0.0,6,6,6.0,0.0,133333.3333,22222.22222,90.0,0.0,90,90,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,11111.11111,11111.11111,6,6,6.0,0.0,0.0,0,0,1,9.0,6,258,362,0,20,0.0,0,0,0.0,0,0,Normal Traffic
80,84951221,6,341,341,0,56.83333333,139.212667,8688,0,2898.75,4095.56617,140.5041606,0.117714612,9439024.556,28200000.0,84800000,1,84800000,17000000.0,37900000.0,84800000,1,179571,59857.0,87555.84076,160372,188,200,136,0.070628767,0.047085845,0,8688,1085.090909,2666.395112,7109662.891,0,0,1,1193.6,341,251,235,1,32,1009.0,1009,1009,84800000.0,84800000,84800000,DoS
80,10039469,4,24,6,6,6.0,0.0,0,0,0.0,0.0,2.39056468,0.398427447,3346489.667,5795428.455,10000000,3,10000000,3346489.667,5795428.455,10000000,3,0,0.0,0.0,0,0,80,0,0.398427447,0.0,6,6,6.0,0.0,0.0,0,0,1,7.5,24,256,-1,3,20,995.0,995,995,10000000.0,10000000,10000000,DDoS
53,111969155,2,104,53,51,52.0,1.4142135624,110,89,99.5,14.8492424049,2.7061024083,0.0357241242,37323051.6666667,64538684.158272,111845905,60541,111906446,111906446.0,0.0,111906446,111906446,111908614,111908614.0,0.0,111908614,111908614,52,40,0.0178620621,0.0178620621,51,110,70.8,27.2433478119,742.2,0,0,0,88.5,104,-1,-1,1,20,60541.0,60541,60541,111845905.0,111845905,111845905,Normal Traffic
